timestamp,elapsed_sec,cycle_index,finger,stage,max_temp_c,mean_temp_c,chunk_index,m01_temp_c,m02_temp_c,m03_temp_c,m04_temp_c,m05_temp_c,m06_temp_c,m07_temp_c,m08_temp_c,m09_temp_c,m10_temp_c,m11_temp_c,m12_temp_c,m13_temp_c,m14_temp_c,m15_temp_c,m16_temp_c
2025-12-25T11:12:49.416665,7299.555,2621,Thumb,motor_12_flexed,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:51.304571,7301.444,2621,Thumb,motor_12_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:52.200526,7302.341,2622,Index,motor_2_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:54.088420,7304.227,2622,Index,motor_2_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:54.984373,7305.123,2623,Index,motor_1_flexed,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:12:56.872278,7307.011,2623,Index,motor_1_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:57.768226,7307.905,2624,Index,motor_3_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:12:59.656126,7309.795,2624,Index,motor_3_open,51.0,34.6875,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,45.0,42.0
2025-12-25T11:13:00.552064,7310.692,2625,Middle,motor_11_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:02.439976,7312.579,2625,Middle,motor_11_open,51.0,34.6875,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,43.0
2025-12-25T11:13:03.335930,7313.472,2626,Middle,motor_10_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:05.223828,7315.359,2626,Middle,motor_10_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:06.119785,7316.255,2627,Ring,motor_4_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:08.007677,7318.146,2627,Ring,motor_4_open,51.0,34.75,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,44.0
2025-12-25T11:13:08.903637,7319.043,2628,Ring,motor_5_flexed,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:13:09.991582,7320.13,2628,Ring,motor_5_flex_hold,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:10.791515,7320.93,2628,Ring,motor_5_open,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:11.687459,7321.826,2629,Ring,motor_6_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
2025-12-25T11:13:13.575356,7323.716,2629,Ring,motor_6_open,51.0,34.5625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,41.0
2025-12-25T11:13:14.471310,7324.609,2630,Pinky,motor_7_flexed,51.0,34.625,4,30.0,29.0,28.0,30.0,30.0,28.0,30.0,30.0,29.0,32.0,32.0,51.0,47.0,42.0,44.0,42.0
